datetime,timestep,J,Cl mg/l,Q,ET,Q Cl mg/l,S_scale,dS-PJ
1984-02-25,298,0.32865642,4.794520548,2.948379888,0.366997355,,4957.984954,3758.7828665229645
1984-02-26,299,0.1673504,4.794520548,2.528798883,0.193876678,,5270.844923,4517.462802413011
1984-02-27,300,0.90470602,4.794520548,2.227198324,0.198000991,,5537.09341,5259.494461982458
1984-02-28,301,0.25,4.794520548,1.9845,0.287033079,7.9,5782.416623,6038.684033840516
1984-02-29,302,1.15331966,23.28767123,1.782,0.537612535,,6019.566952,6869.20614898548
1984-03-01,303,3.79221884,23.28767123,1.766036313,0.424463333,,6061.700135,6943.609704330257
1984-03-02,304,6.14389024,23.28767123,2.251357542,0.572814375,,5508.239667,5191.982761782609
1984-03-03,305,2.75,23.28767123,1.864986034,0.841401954,,5925.917984,6504.887834875666
1984-03-04,306,1.75,23.28767123,2.019067039,0.676420658,,5761.117324,5915.108992888381
1984-03-05,307,0.25,23.28767123,1.889497207,1.870030813,,5890.359496,6403.988268148699
1984-03-06,308,0.0,0.0,1.761310056,0.807275332,7.7,6049.843835,6965.922137881196
1984-03-07,309,0.0,0.0,1.697882682,1.152506005,,6131.848564,7278.5921103184755
1984-03-08,310,0.0,0.0,1.624449721,0.701411975,,6230.480583,7674.21550016187
1984-03-09,311,0.0,0.0,1.563837989,0.81744054,,6315.413647,8031.622887705627
1984-03-10,312,0.25,8.767123288,1.506921788,0.982672975,,6400.730791,8396.088733581364
1984-03-11,313,4.75,8.767123288,1.565472067,0.819189511,,6320.512622,8021.588179491009
1984-03-12,314,5.820949865,8.767123288,1.764628492,0.401565673,,6052.198529,6950.242235313993
1984-03-13,315,2.0,8.767123288,1.829086592,0.206186745,7.8,5963.78111,6658.036072147603
1984-03-14,316,3.0,5.642398227,1.782301676,0.316029463,,6028.994274,6867.814184287226
1984-03-15,317,0.0,0.0,1.714324022,0.141244902,,6105.428364,7195.102543388151
1984-03-16,318,0.08004278,6.028970874,1.603181564,0.609810086,,6258.348937,7796.248494228294
1984-03-17,319,0.0,0.0,1.526581006,0.33288309,,6370.10696,8266.825001157436
1984-03-18,320,0.0,0.0,1.474265363,0.335892099,,6451.7278,8619.194506156415
1984-03-19,321,0.0,0.0,1.431100559,0.367363009,,6518.998655,8931.294685620713
1984-03-20,322,0.0,0.0,1.393743017,0.476587262,7.3,6581.694796,9218.58798615567
1984-03-21,323,0.0,0.0,1.321818436,0.487740577,7.3,6695.428034,9822.148439323748
1984-03-22,324,0.52678826,2.123287671,1.169446927,0.95208497,,6985.446213,11372.787519389209
1984-03-23,325,20.00770709,2.123287671,2.360790503,0.383679427,7.5,5108.749639,4905.118840539052
1984-03-24,326,0.38096143,2.123287671,2.674432961,1.198493365,,4975.81151,4224.4649879161625
1984-03-25,327,5.25,2.123287671,1.951215084,0.409465857,,5836.455283,6162.227442198824
1984-03-26,328,0.25,2.123287671,2.039782123,0.395275468,,5723.944521,5843.255307080137
1984-03-27,329,6.48386137,2.123287671,1.983444134,1.505209403,8.8,5799.796999,6042.533186303779
1984-03-28,330,0.25,7.397260274,1.992670391,1.668732759,,5779.645955,6009.050336954655
1984-03-29,331,0.511922855,7.397260274,1.884192737,1.704797263,,5901.281512,6425.579593473143
1984-03-30,332,0.0,0.0,1.778832402,1.923791487,,6026.376171,6883.853085042673
1984-03-31,333,0.0,0.0,1.676664804,0.871132,,6158.116979,7388.997615935299
1984-04-01,334,0.0,0.0,1.576131285,1.12327981,,6295.429295,7956.691350896674
1984-04-02,335,0.0,0.0,1.471851955,2.052321834,,6454.133295,8636.114436283382
1984-04-03,336,0.0,0.0,1.445203911,1.657652415,7.9,6496.069647,8827.069005826135
1984-04-04,337,0.08004278,4.931506849,1.402240223,0.426152281,,6566.403046,9151.763865461926
1984-04-05,338,0.0,0.0,1.33800838,1.995246793,,6672.446492,9680.069734185554
1984-04-06,339,0.32865642,4.931506849,1.285768156,1.437604869,,6768.041502,10152.661127464933
1984-04-07,340,0.0,0.0,1.242578212,0.566595163,,6848.743896,10576.444463220652
1984-04-08,341,0.0,0.0,1.19923743,0.922700844,,6932.755464,11035.515872938486
1984-04-09,342,0.0,0.0,1.165273743,2.858154154,,7004.546026,11421.54753603164
1984-04-10,343,0.25,4.931506849,1.147977654,1.670350679,7.1,7037.820515,11627.79136128615
1984-04-11,344,5.75,4.931506849,1.205019553,1.961844388,,6922.853136,10972.173187827902
1984-04-12,345,0.0,0.0,1.105189944,3.011248117,,7126.038688,12168.550376103236
1984-04-13,346,0.25,4.931506849,1.062452514,1.834734382,,7224.544497,12756.594103170242
1984-04-14,347,0.25,4.931506849,1.024843575,2.936147425,,7315.227873,13318.777499159005
1984-04-15,348,6.0,4.931506849,1.091840782,1.7670573,,7163.421363,12346.802422754188
1984-04-16,349,1.25,4.931506849,1.039726257,1.726366393,,7278.093429,13090.969385754459
1984-04-17,350,3.25,4.931506849,1.00352514,2.007132219,7.1,7373.943389,13658.044770989349
1984-04-18,351,3.0,4.520547945,1.07773743,1.898439218,,7186.14531,12540.398412122195
1984-04-19,352,0.25,4.520547945,0.980874302,2.113219267,,7421.395586,14036.294972368712
1984-04-20,353,0.25,4.520547945,0.961692737,2.623141281,,7470.833921,14371.93904744124
1984-04-21,354,0.0,0.0,0.912519553,3.727648628,,7601.017031,15303.436110656181
1984-04-22,355,0.0,0.0,0.887581006,3.115506857,,7674.822334,15819.309832592135
1984-04-23,356,0.0,0.0,0.862994413,4.031124906,,7743.774706,16360.032532035495
1984-04-24,357,0.0,0.0,0.830715084,4.605772062,6.6,7839.490224,17123.469330601685
1984-04-25,358,0.0,0.0,0.800321229,3.892154317,,7938.287116,17904.33810698634
1984-04-26,359,0.0,0.0,0.765251397,4.235632478,,8051.592316,18890.305076192646
1984-04-27,360,0.0,0.0,0.739634078,3.934000033,,8144.934373,19675.629780554158
1984-04-28,361,0.0,0.0,0.718918994,4.0905561,,8216.188163,20355.73060931911
1984-04-29,362,0.0,0.0,0.697248603,3.403549175,,8299.63343,21114.80920998711
1984-04-30,363,0.0,0.0,0.678092179,3.309686871,,8375.364463,21830.299761445112
1984-05-01,364,0.0,0.0,0.673089385,2.918081969,6.5,8389.292153,22024.52548074834
1984-05-02,365,0.0,0.0,0.613759777,3.909113565,,8644.413015,24594.609702620513
1984-05-03,366,1.36799209,0.769193305,0.614840782,2.640389765,,8642.326719,24542.89854129996
1984-05-04,367,0.0,0.0,0.610818436,2.668604887,,8657.963068,24736.32959351172
1984-05-05,368,0.0,0.0,0.600888268,3.716578175,,8701.579434,25226.048423762757
1984-05-06,369,0.0,0.0,0.589550279,1.242285374,,8755.301711,25807.374749031078
1984-05-07,370,0.0,0.0,0.569061453,3.140988803,,8850.756854,26922.56305436696
1984-05-08,371,0.0,0.0,0.60149162,2.879216543,6.6,8711.841672,25195.78671212629
1984-05-09,372,0.0,0.0,0.621377095,2.314617293,,8611.381658,24234.43011966308
1984-05-10,373,0.0,0.0,0.608430168,2.713701142,,8668.252052,24852.508080848733
1984-05-11,374,0.0,0.0,0.592994413,3.029272308,,8736.192055,25628.204910993467
1984-05-12,375,0.0,0.0,0.57972067,3.479645436,,8801.426029,26331.595281270587
1984-05-13,376,0.0,0.0,0.567351955,4.205944032,,8860.447453,27019.610553051745
1984-05-14,377,0.0,0.0,0.552569832,4.39366458,,8931.853882,27886.324162802943
1984-05-15,378,2.5,4.816885918,0.563782123,1.395411604,6.4,8885.577239,27224.352326392127
1984-05-16,379,5.25,1.780821918,0.599304469,1.032165723,,8715.022828,25305.80367186653
1984-05-17,380,11.75,1.780821918,0.784684358,0.464029092,,7995.530837,18332.010209786386
1984-05-18,381,0.25,1.780821918,0.626178771,1.637213674,,8570.426479,24012.32416005961
1984-05-19,382,0.0,0.0,0.567553073,2.752912142,,8851.141118,27008.15986075124
1984-05-20,383,4.0,1.780821918,0.574893855,2.553514688,,8827.799805,26596.223733968873
1984-05-21,384,0.25,1.780821918,0.545430168,3.107621675,,8962.39608,28323.438376529833
1984-05-22,385,26.0,1.780821918,1.735692737,0.669937239,6.6,5681.888656,7089.184479319707
1984-05-23,386,0.25,8.557687532,0.834259777,4.171886479,,7774.077713,17036.46109411829
1984-05-24,387,0.0,0.0,0.647044693,4.917979021,,8480.6187,23089.07674245436
1984-05-25,388,3.75,4.573728314,0.611748603,1.901233203,,8656.506989,24691.350496559535
1984-05-26,389,0.0,0.0,0.589449721,1.608300643,,8747.741743,25812.64048519073
1984-05-27,390,0.75,1.2933425,0.561670391,2.507570112,,8889.664204,27346.812436704153
1984-05-28,391,0.5,0.983874041,0.553022346,2.238447071,,8929.689031,27859.036970017085
1984-05-29,392,0.0,0.0,0.517776536,4.399709803,6.5,9109.061764,30141.83242118286
1984-05-30,393,0.0,0.0,0.49572905,4.486308042,,9238.399461,31751.843269828056
1984-05-31,394,4.0,1.232876712,0.493290503,2.661029863,,9277.411847,31939.635153814434
1984-06-01,395,8.58004278,1.232876712,0.693653631,1.814039741,,8316.279318,21245.776561831844
1984-06-02,396,1.5,1.232876712,0.587061453,2.413805264,,8752.441074,25938.28460963957
1984-06-03,397,12.25,1.232876712,1.151522346,2.27849072,,6921.669635,11584.969028837888
1984-06-04,398,0.5,1.232876712,0.784131285,3.648477477,,7977.498982,18347.479962143625
1984-06-05,399,12.48787525,1.232876712,0.772541899,0.94371385,6.5,8033.8772,18677.239826991146
1984-06-06,400,0.25,0.993872248,0.715675978,2.046408215,,8215.63947,20466.11986748011
1984-06-07,401,4.0,1.345098973,0.695187151,3.119061695,,8309.871585,21189.727506911775
1984-06-08,402,0.25,4.30657381,0.633569832,6.192703663,,8537.254163,23677.657933386545
1984-06-09,403,0.0,0.0,0.572153631,5.213470481,,8830.22348,26748.63754819168
1984-06-10,404,0.0,0.0,0.534041899,5.386178382,,9023.184649,29047.26284726891
1984-06-11,405,0.0,0.0,0.51448324,6.005566231,6.5,9131.897217,30372.712896139812
1984-06-12,406,0.75,1.780821918,0.521296089,1.53417079,,9103.66205,29898.626711631645
1984-06-13,407,16.75,1.780821918,0.634223464,1.309446745,,8756.06092,23648.47343019051
1984-06-14,408,4.5,1.780821918,1.365460894,3.803644498,,6477.741881,9447.593910475844
1984-06-15,409,0.0,0.0,0.82277095,4.527343137,,7856.047159,17321.4577919959
1984-06-16,410,0.0,0.0,0.752606145,3.106006721,,8094.185356,19270.623816270694
1984-06-17,411,0.25,1.780821918,0.705117318,5.518180506,,8266.168696,20833.257450323712
1984-06-18,412,0.0,0.0,0.675201117,4.931092339,,8384.390211,21942.15543242323
1984-06-19,413,0.0,0.0,0.655013966,4.549705519,6.6,8466.935675,22753.46943866241
1984-06-20,414,0.0,0.0,0.634550279,4.855652817,,8553.236414,23633.90596861295
1984-06-21,415,0.25,3.698630137,0.618259777,3.888655225,,8625.021118,24380.6528742526
1984-06-22,416,14.5,3.698630137,0.820307263,2.173407174,,7890.738693,17383.714897918064
1984-06-23,417,12.0,3.698630137,0.963125698,3.671522886,,7387.116728,14346.357165038378
1984-06-24,418,1.0,3.698630137,0.937432961,4.062432085,,7472.022405,14818.089553298476
1984-06-25,419,0.25,3.698630137,0.794539106,2.355403869,,7952.065652,18060.327772767883
1984-06-26,420,0.0,0.0,0.742726257,4.263903701,6.7,8129.121366,19577.677567160536
1984-06-27,421,1.0,6.211978592,0.707681564,3.004338662,,8259.876463,20742.98959735567
1984-06-28,422,0.0,0.0,0.671329609,4.678072155,,8395.876466,22093.601779369084
1984-06-29,423,0.0,0.0,0.648703911,2.978557624,,8495.383417,23018.456459577297
1984-06-30,424,0.0,0.0,0.623614525,5.524083075,,8596.05896,24130.46863003358
1984-07-01,425,0.0,0.0,0.59696648,5.484943706,,8717.128356,25424.38682062542
1984-07-02,426,0.0,0.0,0.573938547,3.989282208,,8826.757115,26649.177497981284
1984-07-03,427,0.0,0.0,0.551715084,5.570461259,6.4,8935.297673,27938.00065276891
1984-07-04,428,0.0,0.0,0.529089385,5.97178261,,9048.726806,29372.722157059892
1984-07-05,429,0.0,0.0,0.497111732,7.115531123,,9225.52559,31646.261248170063
1984-07-06,430,0.0,0.0,0.472449721,6.820400504,,9374.636704,33631.62785844435
1984-07-07,431,0.0,0.0,0.450829609,8.091235889,,9506.365516,35569.13937908925
1984-07-08,432,0.0,0.0,0.43122067,7.345232643,,9640.940876,37511.625673480856
1984-07-09,433,2.25,1.779942233,0.44177933,2.130878294,,9581.870118,36442.16015108458
1984-07-10,434,0.25,3.064127536,0.424910615,5.115176041,6.4,9669.615967,38178.651756779625
1984-07-11,435,10.5,3.150684932,0.556340782,3.167355466,,8854.324643,27660.418897605687
1984-07-12,436,8.0,3.150684932,0.571047486,3.294130067,,8834.473293,26810.61732503214
1984-07-13,437,1.5,3.150684932,0.478935754,3.338172177,,9326.760235,33087.71915722607
1984-07-14,438,9.5,3.150684932,0.617430168,2.719871396,,8644.816996,24419.840105768842
1984-07-15,439,0.75,3.150684932,0.530522346,4.241780064,,9003.026795,29277.86799508002
1984-07-16,440,0.0,0.0,0.447913408,2.946270039,,9509.148708,35846.21937372178
1984-07-17,441,0.75,3.150684932,0.386145251,5.467871896,6.5,9972.1723,42805.02085457918
1984-07-18,442,0.0,0.0,0.386145251,3.157999549,,9972.1723,42805.02085457918
1984-07-19,443,0.0,0.0,0.387653631,4.097147023,,9969.81722,42605.96724236582
1984-07-20,444,0.0,0.0,0.409977654,6.212472013,,9790.61351,39847.203512594984
1984-07-21,445,0.0,0.0,0.400902235,7.280933441,,9856.450208,40928.072209176134
1984-07-22,446,0.0,0.0,0.390142458,7.639455076,,9937.326713,42281.21934141362
1984-07-23,447,0.0,0.0,0.375586592,4.466148604,,10048.70489,44247.61563608305
1984-07-24,448,0.0,0.0,0.356178771,6.636115385,6.5,10208.8603,47145.12519796117
1984-07-25,449,0.0,0.0,0.336871508,6.540181517,,10378.89473,50393.105344667376
1984-07-26,450,0.0,0.0,0.317564246,5.292039233,,10561.00719,54076.93668168395
1984-07-27,451,0.0,0.0,0.300268156,3.12380829,,10753.74803,57820.94116565725
1984-07-28,452,0.0,0.0,0.323648045,6.076168156,,10505.6766,52864.07229825122
1984-07-29,453,0.0,0.0,0.311907821,7.255097522,,10617.35145,55251.25558457776
1984-07-30,454,0.874491215,1.550662785,0.315477654,3.840643087,,10591.12882,54504.75221345284
1984-07-31,455,7.512747605,3.100941821,0.378905028,4.735293426,6.3,10021.92733,43784.718954423384
1984-08-01,456,8.79758387,1.506849315,0.339486034,3.403255948,,10396.24453,49929.51334596593
1984-08-02,457,29.41319977,1.506849315,1.665804469,2.368504413,,5818.894709,7446.7044936827115
1984-08-03,458,1.19673576,1.506849315,0.808541899,4.322131026,7.2,7837.747598,17686.77392471492
1984-08-04,459,8.17881105,1.506849315,0.68173743,0.749380862,,8380.453545,21690.747902459807
1984-08-05,460,0.34005294,1.506849315,0.662379888,4.031611097,,8396.433171,22451.14467606991
1984-08-06,461,12.11827551,1.506849315,0.835541899,2.066626293,,7744.362291,17005.189581563205
1984-08-07,462,8.25,1.506849315,1.160723464,3.090759529,6.7,6978.503307,11475.152442708933
1984-08-08,463,0.25,8.989531297,0.779128492,3.43551902,,7975.636669,18488.506613497237
1984-08-09,464,0.0,0.0,0.650840782,3.751978672,,8470.977459,22928.08820790279
1984-08-10,465,0.0,0.0,0.593522346,3.410930928,,8728.03313,25600.942599666123
1984-08-11,466,0.0,0.0,0.546385475,3.769514786,,8958.229468,28264.224493601316
1984-08-12,467,0.0,0.0,0.513553073,4.616670041,,9134.546333,30438.512136645033
1984-08-13,468,0.5,3.965847447,0.501410615,2.778295216,,9209.432109,31322.07674164549
1984-08-14,469,0.25,4.006888985,0.491807263,2.76147436,6.7,9260.180384,32054.85906961748
1984-08-15,470,0.0,0.0,0.471846369,3.505676096,,9377.96092,33683.05873593156
1984-08-16,471,0.0,0.0,0.458472067,3.181430117,,9464.322289,34861.32715082845
1984-08-17,472,0.0,0.0,0.449446927,4.400606059,,9520.041377,35700.02165008915
1984-08-18,473,0.0,0.0,0.442835196,2.964952716,,9566.425386,36338.28887200914
1984-08-19,474,0.0,0.0,0.426092179,5.364123999,,9671.813416,38052.100245400754
1984-08-20,475,0.0,0.0,0.409625698,5.624827545,,9791.665764,39888.142004337264
1984-08-21,476,0.0,0.0,0.399117318,4.672754192,6.7,9869.102984,41147.00726841552
1984-08-22,477,0.0,0.0,0.397986034,2.751749106,,9885.13542,41286.88486190794
1984-08-23,478,0.5,1.272901515,0.399293296,3.350513831,,9872.09279,41125.32663370822
1984-08-24,479,5.25,3.755647303,0.445851955,0.780811413,,9550.028027,36044.48729426408
1984-08-25,480,0.25,3.346555995,0.43572067,4.088512325,,9603.827556,37048.87383228496
1984-08-26,481,0.0,0.0,0.405930168,2.988479423,,9817.780417,40322.701465360005
1984-08-27,482,0.0,0.0,0.391600559,3.434696394,,9926.203856,42093.06624915728
1984-08-28,483,2.75,1.833208225,0.378703911,4.128518893,6.6,10050.78214,43812.51991114795
1984-08-29,484,11.5,1.506849315,0.522326816,3.878497922,,9046.439222,29828.082862084415
1984-08-30,485,10.75,1.506849315,0.677212291,2.929384159,,8323.138237,21864.231809675694
1984-08-31,486,41.75,1.506849315,4.693701117,1.086232819,7.4,3767.305322,2153.441965961947
1984-09-01,487,1.75,1.506849315,1.944955307,2.983897172,,5729.282616,6185.981005485065
1984-09-02,488,3.0,1.506849315,1.263469274,3.042164585,,6787.136009,10367.487337856692
1984-09-03,489,33.25,1.506849315,5.350047486,1.423507034,8.1,2873.3176,1840.8489394075423
1984-09-04,490,7.0,1.506849315,6.154592179,2.116423795,8.7,3472.096511,1556.3299666703374
1984-09-05,491,1.0,10.2739726,3.333469274,3.672448479,,4683.679701,3244.8017185790522
1984-09-06,492,0.0,0.0,2.397670391,2.641828713,7.6,5368.675591,4814.905947081062
1984-09-07,493,0.0,0.0,2.004083799,1.88363917,,5756.666039,5968.098365050993
1984-09-08,494,7.0,10.2739726,1.856689944,2.187117445,,5959.457243,6539.701616852899
1984-09-09,495,29.75,10.2739726,4.373673184,2.334595644,,4097.626865,2343.587554603586
1984-09-10,496,5.75,10.2739726,6.360586592,2.185549987,,3407.940949,1496.1145881209986
1984-09-11,497,10.5,10.2739726,4.920662011,1.794009402,8.6,3998.996392,2034.974022885631
1984-09-12,498,2.25,1.856051881,4.075139665,1.554284467,,4334.398318,2550.753397829635
1984-09-13,499,9.25,13.15862579,4.087910615,1.050905206,,4341.541062,2541.2090147080626
1984-09-14,500,9.5,2.93132849,5.378731844,1.375383638,,3838.509555,1829.0904441978864
1984-09-15,501,0.25,2.601890277,4.113351955,2.742734276,,4312.801777,2522.389352547169
1984-09-16,502,0.75,1.658538225,3.417812849,2.810061559,,4671.500314,3149.117307441953
1984-09-17,503,11.5,1.025850066,3.782916201,1.724576879,,4491.960667,2788.5894098182334
1984-09-18,504,0.75,5.334656711,3.200078212,2.825076156,7.8,4796.452095,3407.4791605454147
1984-09-19,505,3.25,5.068493151,2.835201117,2.112100681,,5052.55594,3939.200454542245
1984-09-20,506,39.5,5.068493151,11.4943324,2.092260636,,2498.011749,735.9796605108511
1984-09-21,507,30.5,5.068493151,17.18788827,1.911887437,,1988.289972,454.23406046913834
1984-09-22,508,8.25,5.068493151,11.63232402,2.0949406,,2540.589349,725.5220072390564
1984-09-23,509,14.5,5.068493151,10.59709777,2.147891316,,2708.267064,811.3206624653005
1984-09-24,510,2.107624315,5.068493151,7.127547486,1.565958613,,3336.879663,1305.2713646328498
1984-09-25,511,1.0,5.068493151,5.284835196,1.190126204,8.2,3855.765548,1868.1035955801676
1984-09-26,512,0.5,1.917808219,4.256648045,2.773591308,,4252.928659,2420.994359068369
1984-09-27,513,15.25,1.917808219,4.87651676,0.849328012,,4007.857679,2057.068562068686
1984-09-28,514,9.5,1.917808219,6.680136872,1.332750935,,3451.892965,1410.7460033217592
1984-09-29,515,4.5,1.917808219,5.517703911,1.61379636,,3789.026668,1774.0204660423383
1984-09-30,516,12.25,1.917808219,7.925756983,2.146110408,,3156.094,1149.310926113999
1984-10-01,517,2.25,1.917808219,6.021226257,1.554472946,,3632.704307,1597.7354181859696
1984-10-02,518,12.25,1.917808219,6.402921788,1.485815296,7.2,3542.88536,1484.265945499579
1984-10-03,519,17.0,2.054794521,9.399318436,0.703582747,,2863.861346,936.8113446586744
1984-10-04,520,0.25,2.054794521,7.465550279,1.100073524,,3253.427355,1234.7541677594563
1984-10-05,521,0.0,0.0,5.427628492,1.991830428,,3806.292568,1809.3609380826615
1984-10-06,522,2.5,2.054794521,4.399215084,1.988811756,,4195.140282,2327.2935055590738
1984-10-07,523,11.75,2.054794521,5.32199162,2.438042423,,3842.145427,1852.4845930460313
1984-10-08,524,39.02615165,2.054794521,12.99212849,1.609696915,,2275.831499,635.4311615442325
1984-10-09,525,0.0,0.0,12.72700559,2.140823388,7.6,2330.386599,651.33946697158
1984-10-10,526,0.25,6.51730199,7.105826816,2.645823453,,3331.234233,1310.055458098504
