,timestep,J,Cl mg/l,Q,ET,Q Cl mg/l,S_scale,Rn,Ta
2000-06-12,6250,3.76890449,3.424657534,2.32725419,1.455411352,,5450.613525,121.625,11.206249999999999
2000-06-13,6251,11.28151627,3.424657534,3.22124581,4.246115012,5.5,4755.968199,274.5833333333333,10.549583333333333
2000-06-14,6252,60.13798829,0.547945205,22.75989385,0.805475723,,1284.044107,55.083333333333336,10.286666666666667
2000-06-15,6253,0.065480715,0.547945205,9.106567039,3.650451466,,2886.946638,215.91666666666666,11.739583333333334
2000-06-16,6254,0.0,0.0,5.365659218,6.333379275,,3812.85134,322.1666666666667,15.025416666666667
2000-06-17,6255,0.0,0.0,3.907332402,6.718122803,,4404.526116,314.0,17.62375
2000-06-18,6256,0.0,0.0,3.129812849,8.652971348,,4834.149264,344.8333333333333,20.300416666666667
2000-06-19,6257,0.0,0.0,2.662667598,5.699446613,,5164.249686,322.9583333333333,15.992916666666666
2000-06-20,6258,0.99972897,0.547945205,2.425877095,1.994454628,5.9,5360.935083,103.20833333333333,12.367916666666666
2000-06-21,6259,16.16491077,3.150684932,2.60700838,1.668481215,,5227.110084,97.625,9.8075
2000-06-22,6260,28.52212636,3.150684932,7.885156425,1.098434372,,3075.453219,79.125,9.345
2000-06-23,6261,1.876790795,3.150684932,4.60576257,2.141480775,,4079.26843,139.79166666666666,8.261083333333334
2000-06-24,6262,4.16999127,3.150684932,3.813284916,2.462795846,,4462.334943,146.95833333333334,7.016416666666667
2000-06-25,6263,0.0,0.0,3.081117318,3.323552433,,4868.952477,232.25,8.324333333333334
2000-06-26,6264,0.068083685,3.150684932,2.64826257,3.917003034,,5177.495485,223.41666666666666,10.417958333333333
2000-06-27,6265,0.0,0.0,2.362248603,3.969386004,5.9,5415.237464,186.20833333333334,12.6845
2000-06-28,6266,0.308992315,0.684931507,2.165178771,2.428223633,,5599.651071,123.16666666666667,13.672083333333333
2000-06-29,6267,7.04276214,0.684931507,2.028620112,2.966377863,,5740.407674,124.75,14.215000000000002
2000-06-30,6268,1.561377615,0.684931507,1.906114525,2.949136548,,5875.787254,106.0,12.576666666666666
2000-07-01,6269,4.02071038,0.684931507,1.876374302,2.760936837,,5907.347092,142.66666666666666,12.617916666666666
2000-07-02,6270,17.26756834,0.684931507,2.858329609,2.849595812,,4811.083534,134.33333333333334,12.178333333333333
2000-07-03,6271,7.416164825,0.684931507,2.269081006,3.991518057,,5506.212383,196.79166666666666,12.42125
2000-07-04,6272,0.714839235,0.684931507,2.192128492,1.55897294,,5548.500781,88.08333333333333,11.810833333333333
2000-07-05,6273,8.689407015,0.684931507,2.884927374,1.406439133,5.7,4936.88246,71.75,11.745
2000-07-06,6274,0.0,0.0,2.283636872,3.55214422,,5468.45998,178.33333333333334,12.877083333333333
2000-07-07,6275,0.308992315,1.780821918,1.992846369,3.822877874,,5776.275295,211.75,10.47125
2000-07-08,6276,35.47392997,1.780821918,3.30672067,1.583096893,,4798.014301,97.95833333333333,9.4525
2000-07-09,6277,29.02418967,1.780821918,14.87086592,1.30053458,,2194.379953,78.20833333333333,9.972916666666666
2000-07-10,6278,15.70939145,1.780821918,11.97148324,0.924721824,,2530.208976,49.25,8.207666666666666
2000-07-11,6279,2.24165164,1.780821918,7.277153631,3.675853217,5.4,3287.515509,253.08333333333334,8.012708333333334
2000-07-12,6280,1.328169235,4.341389655,5.001863128,2.146447542,,3947.906367,122.54166666666667,10.074583333333333
2000-07-13,6281,5.94138511,2.761355889,4.531902235,1.418467121,,4144.856448,84.66666666666667,10.155833333333334
2000-07-14,6282,0.180096255,3.003635914,3.575689944,1.356102338,,4578.637737,77.16666666666667,8.749166666666666
2000-07-15,6283,0.12006417,1.212663637,2.988226257,3.555021193,,4931.674657,206.45833333333334,9.5675
2000-07-16,6284,0.060032085,6.386723593,2.583301676,5.15953744,,5227.199989,315.3333333333333,11.181125
2000-07-17,6285,0.12006417,2.485060282,2.294497207,5.545404972,,5474.560929,270.8333333333333,11.784958333333334
2000-07-18,6286,0.060032085,3.170041989,2.073041899,6.366696514,6.1,5690.896058,327.5416666666667,12.8775
2000-07-19,6287,0.0,0.0,1.926527933,6.005263278,,5850.908356,307.5,13.645833333333334
2000-07-20,6288,0.0,0.0,1.817044693,3.810249164,,5978.709236,199.79166666666666,13.330416666666666
2000-07-21,6289,0.0,0.0,1.670907821,6.13326238,,6161.642186,275.0416666666667,14.894166666666665
2000-07-22,6290,0.0,0.0,1.55777933,4.818531367,,6320.968915,267.0,12.79125
2000-07-23,6291,0.0,0.0,1.49103352,1.455515104,,6426.935999,75.95833333333333,9.38125
2000-07-24,6292,0.0,0.0,1.428687151,2.621594583,,6519.097645,151.91666666666666,10.369583333333333
2000-07-25,6293,0.0,0.0,1.336424581,2.706508607,6.0,6673.077823,152.04166666666666,11.520833333333334
2000-07-26,6294,0.499477445,2.054794521,1.269477654,2.780507823,,6799.456967,156.375,12.3225
2000-07-27,6295,12.0292221,2.054794521,1.359879888,3.316801057,,6622.321582,175.25,12.909999999999998
2000-07-28,6296,0.5025888,2.054794521,1.242175978,3.486470616,,6833.369639,197.04166666666666,12.947083333333333
2000-07-29,6297,0.0,0.0,1.135307263,3.876467675,,7061.527608,214.875,13.186250000000001
2000-07-30,6298,0.0,0.0,1.066022346,3.454630636,,7212.158085,191.79166666666666,13.592500000000001
2000-07-31,6299,12.25755028,2.054794521,1.165248603,3.242455277,,7015.763783,174.125,13.545833333333334
2000-08-01,6300,2.93188351,2.054794521,1.141290503,3.457137864,,7036.738971,182.125,12.315833333333332
2000-08-02,6301,18.13637081,2.054794521,1.768248603,1.90858075,6.3,5955.52115,96.04166666666667,11.6
2000-08-03,6302,14.0100878,1.369863014,3.076994413,1.713328828,,4789.323193,102.0,11.573749999999999
2000-08-04,6303,0.0,0.0,1.547371508,1.866027718,,6316.288739,115.79166666666667,10.58625
2000-08-05,6304,0.562620885,1.369863014,1.325664804,4.927743219,,6687.749195,269.4583333333333,13.420416666666666
2000-08-06,6305,1.494266165,1.369863014,1.27953352,2.141473376,,6781.479861,111.16666666666667,14.6225
2000-08-07,6306,4.19068966,1.369863014,1.304572626,1.599310604,,6736.268135,86.375,13.793750000000001
2000-08-08,6307,3.588270625,1.369863014,1.299796089,3.152444332,,6743.434159,174.0,13.960833333333333
2000-08-09,6308,18.95006952,1.369863014,2.00848324,1.419758119,6.4,5632.599345,79.875,13.178333333333333
2000-08-10,6309,2.74840399,0.410958904,2.42700838,2.397740198,,5305.884554,137.375,12.39625
2000-08-11,6310,0.0,0.0,1.653812849,4.164181709,,6172.705478,208.16666666666666,13.576666666666666
2000-08-12,6311,2.900136955,0.410958904,1.520094972,1.939104503,,6380.434179,98.125,13.099583333333333
2000-08-13,6312,23.4829031,0.410958904,4.441550279,0.826944698,,3609.663901,35.958333333333336,14.779166666666667
2000-08-14,6313,18.51894766,0.410958904,9.608756983,1.299933617,,2842.815767,77.04166666666667,13.894583333333335
2000-08-15,6314,6.29274572,0.410958904,5.728575419,1.904270806,5.0,3710.169584,114.0,11.527916666666668
2000-08-16,6315,17.65073713,3.01369863,8.240455307,2.07763442,,3006.188513,112.70833333333333,11.0625
2000-08-17,6316,3.578933965,3.01369863,6.836530726,2.515885967,,3386.84676,147.41666666666666,11.022083333333333
2000-08-18,6317,3.42221221,3.01369863,5.314148045,1.420310693,,3856.47563,87.41666666666667,10.170833333333333
2000-08-19,6318,0.068083685,3.01369863,4.172882682,3.991294482,,4274.081566,254.33333333333334,10.49375
2000-08-20,6319,0.3690244,3.01369863,3.305865922,3.668719841,,4731.437984,206.66666666666666,10.187625
2000-08-21,6320,0.761665995,3.01369863,2.820142458,2.291095578,,5049.168859,137.79166666666666,9.790833333333333
2000-08-22,6321,0.308992315,3.01369863,2.441086592,3.698156422,5.9,5342.724604,205.95833333333334,11.39875
2000-08-23,6322,0.0,0.0,2.175058659,3.74303527,,5588.558959,208.33333333333334,12.482916666666666
2000-08-24,6323,0.0,0.0,1.964564246,5.027165894,,5804.902965,246.29166666666666,14.586666666666666
2000-08-25,6324,2.56310179,0.74969754,1.816692737,3.37898964,,5983.352567,140.20833333333334,15.240833333333333
2000-08-26,6325,1.428005155,5.818678378,1.755351955,2.069851294,,6051.42314,116.70833333333333,13.401666666666666
2000-08-27,6326,4.675109895,1.442900136,1.644486034,3.065383837,,6209.937566,172.20833333333334,11.584166666666667
2000-08-28,6327,8.147447085,1.829263151,1.986435754,2.968039117,,5758.750817,183.41666666666666,10.898333333333333
2000-08-29,6328,0.308992315,2.36174189,1.548578212,3.414476769,6.0,6329.027964,183.41666666666666,11.082625
2000-08-30,6329,0.0,0.0,1.432860335,3.205145214,,6512.605307,172.33333333333334,11.9825
2000-08-31,6330,15.8237643,1.780821918,2.305055866,1.127284012,,5287.959475,63.75,11.22125
2000-09-01,6331,14.2988195,1.780821918,3.832039106,1.53826127,,4415.511218,98.70833333333333,10.47625
2000-09-02,6332,3.544341745,1.780821918,2.560952514,2.715430816,,5231.01622,150.04166666666666,11.6825
2000-09-03,6333,0.308992315,1.780821918,2.059969274,3.116536707,,5699.779545,155.125,10.010041666666666
2000-09-04,6334,0.0,0.0,1.876625698,3.416396917,,5908.447362,160.875,11.2085
2000-09-05,6335,10.05289608,1.780821918,2.182751397,1.657868717,5.7,5589.548687,75.83333333333333,11.935
2000-09-06,6336,14.3336811,2.328767123,3.817709497,2.41886951,,4330.838732,131.375,10.336666666666668
2000-09-07,6337,28.85412052,2.328767123,6.59775419,0.600451756,,3270.941545,33.125,12.22375
2000-09-08,6338,0.0,0.0,5.94676257,2.522083801,,3576.569879,122.75,11.195416666666667
2000-09-09,6339,0.3690244,2.328767123,3.890212291,1.640639643,,4413.399793,74.95833333333333,12.239166666666668
2000-09-10,6340,0.1335644,2.328767123,3.139391061,3.349662616,,4831.281555,136.66666666666666,15.84875
2000-09-11,6341,0.3690244,2.328767123,2.654019553,4.132411206,5.9,5169.957877,158.625,15.932916666666666
2000-09-12,6342,6.922990445,0.410958904,2.52827095,0.596021598,,5280.600316,30.791666666666668,11.751666666666667
2000-09-13,6343,5.11168037,0.410958904,2.232804469,1.85519367,,5541.721729,92.29166666666667,11.001249999999999
2000-09-14,6344,17.46125196,0.410958904,4.925061453,1.729815417,,3945.068223,84.79166666666667,11.543750000000001
2000-09-15,6345,4.780311,0.410958904,4.272310056,1.053465383,,4250.18997,58.625,9.53
2000-09-16,6346,2.816487675,0.410958904,3.271550279,1.624682485,,4755.832538,93.04166666666667,9.855833333333333
2000-09-17,6347,40.689147,0.410958904,9.398488827,0.966260466,,2622.205514,52.333333333333336,11.079166666666666
2000-09-18,6348,17.88999529,0.410958904,26.53202514,2.630124355,,1142.15958,167.45833333333334,8.373291666666667
2000-09-19,6349,9.228837715,0.410958904,7.699826816,1.661490427,5.4,3203.243428,101.875,7.302041666666667
2000-09-20,6350,4.03657089,0.95890411,7.73172905,1.050712745,,3190.144714,68.41666666666667,7.213375
2000-09-21,6351,1.617713595,0.95890411,5.160167598,0.577757761,,3900.808119,24.208333333333332,8.950333333333333
2000-09-22,6352,3.693549495,0.95890411,4.494946927,2.384886245,,4152.419542,116.25,11.240833333333333
2000-09-23,6353,0.068083685,0.95890411,3.591175978,2.445027308,,4572.396556,101.20833333333333,14.267083333333334
2000-09-24,6354,14.57952628,0.95890411,3.862231844,0.800990005,,4496.026842,42.416666666666664,11.175416666666665
2000-09-25,6355,37.14160362,0.95890411,14.44424581,2.049256681,,1840.585587,95.66666666666667,9.956666666666667
2000-09-26,6356,27.70829155,0.95890411,16.9983352,1.546459687,,1981.860825,71.70833333333333,11.368333333333332
2000-09-27,6357,28.29549826,0.95890411,25.09169832,0.43294828,4.5,1387.188547,18.291666666666668,9.633750000000001
2000-09-28,6358,6.22780262,10.68493151,15.25572905,1.81640806,,2112.067129,111.625,8.731250000000001
2000-09-29,6359,1.876790795,10.68493151,8.201086592,1.377414611,,3093.140856,73.41666666666667,9.63
2000-09-30,6360,1.53914027,10.68493151,5.705572626,1.272268967,,3716.789726,65.04166666666667,9.752916666666666
2000-10-01,6361,16.53505533,10.68493151,5.219673184,0.940358161,,3937.415655,57.958333333333336,8.380041666666667
2000-10-02,6362,37.42290022,10.68493151,22.94577654,0.87073692,,1482.47049,48.166666666666664,7.348916666666667
2000-10-03,6363,18.70452538,10.68493151,10.42162291,0.887626224,5.8,2783.683493,31.083333333333332,11.047916666666666
2000-10-04,6364,9.934097575,10.0,10.21919832,1.776567677,,2705.357264,111.04166666666667,8.060625
2000-10-05,6365,13.95113706,10.0,12.69344413,1.005786629,,2434.044961,85.79166666666667,5.802499999999999
2000-10-06,6366,0.811581115,10.0,7.778715084,1.484120203,,3189.384364,95.33333333333333,6.378041666666667
2000-10-07,6367,16.25590915,10.0,8.230851955,0.43275697,,3128.989429,22.125,9.512083333333333
2000-10-08,6368,9.53337885,10.0,7.756868715,0.975233106,,3214.245185,72.20833333333333,5.705541666666666
2000-10-09,6369,33.48562197,10.0,17.71282961,0.380634275,,1868.954928,18.083333333333332,5.519958333333334
2000-10-10,6370,44.15815771,10.0,32.09060615,0.79820196,7.6,1141.646799,54.291666666666664,3.823625
2000-10-11,6371,11.0951911,2.602739726,18.34695251,0.569775748,,1860.552442,51.208333333333336,4.1055
2000-10-12,6372,3.31907647,2.602739726,9.932354749,0.855571154,,2792.359443,58.125,6.4325833333333335
2000-10-13,6373,1.2486892,2.602739726,6.869363128,1.317885005,,3400.936241,82.04166666666667,6.995166666666667
2000-10-14,6374,15.49900864,2.602739726,6.740949721,0.483164679,,3463.701412,26.916666666666668,8.523625000000001
2000-10-15,6375,1.005177595,2.602739726,6.113312849,0.639297897,,3590.922432,39.416666666666664,8.693333333333333
2000-10-16,6376,7.63230328,2.602739726,5.115041899,0.580875303,,3929.933745,40.458333333333336,6.3215
2000-10-17,6377,7.620480385,2.602739726,4.644578212,0.963390156,5.9,4123.614373,54.291666666666664,6.458749999999999
2000-10-18,6378,2.9479867,8.356164384,6.004759777,0.918550381,,3619.862265,49.916666666666664,8.235625
2000-10-19,6379,6.939873945,8.356164384,5.574243017,0.678098032,,3785.201964,59.0,5.214666666666667
2000-10-20,6380,2.13586799,8.356164384,4.777315642,0.577740849,,4047.154998,35.25,6.3165000000000004
2000-10-21,6381,0.25362857,8.356164384,4.079162011,1.059868199,,4335.029526,73.08333333333333,5.062208333333333
2000-10-22,6382,1.746072055,8.356164384,3.56322067,1.258455089,,4595.254749,73.58333333333333,5.497916666666666
2000-10-23,6383,18.68083042,8.356164384,4.669391061,0.609055338,,4112.313585,26.125,7.899583333333333
2000-10-24,6384,12.13131556,8.356164384,5.886301676,0.557422266,6.2,3705.034104,27.791666666666668,7.109083333333333
2000-10-25,6385,15.44516053,10.95890411,10.70130168,1.006090786,,2687.282939,49.833333333333336,7.021166666666667
2000-10-26,6386,14.2102592,10.95890411,7.165106145,0.67190798,,3372.688735,37.458333333333336,6.018249999999999
2000-10-27,6387,48.91038691,10.95890411,35.95223464,0.587075777,,940.600703,34.166666666666664,8.793166666666666
2000-10-28,6388,25.13100043,10.95890411,17.92148883,0.400316449,,1934.408971,12.041666666666666,6.870458333333333
2000-10-29,6389,72.15694317,10.95890411,46.22767039,0.376084152,,659.6971145,15.208333333333334,4.144166666666667
2000-10-30,6390,82.84192945,10.95890411,73.86237151,0.303037237,,223.9568559,15.916666666666666,4.307416666666667
2000-10-31,6391,17.34114288,10.95890411,25.03603911,0.4544097,7.7,1368.094872,26.5,4.572583333333333
2000-11-01,6392,21.27371995,4.794520548,20.67041061,0.49402036,,1749.346598,34.625,3.4116666666666666
2000-11-02,6393,23.49033935,4.794520548,18.20048883,0.483128827,,1921.796688,35.0,2.7408333333333332
2000-11-03,6394,7.37405861,4.794520548,12.98662291,0.622300445,,2365.242378,51.541666666666664,3.298625
2000-11-04,6395,11.83992867,4.794520548,10.3892933,0.568897908,,2739.468987,46.791666666666664,3.796666666666667
2000-11-05,6396,33.71587604,4.794520548,16.16684078,0.105794759,,1948.395987,5.333333333333333,3.3154583333333334
2000-11-06,6397,17.48141544,4.794520548,31.49326257,0.156723502,,1036.715994,9.125,4.25575
2000-11-07,6398,2.88196839,4.794520548,9.697600559,0.22997853,,2823.298743,11.791666666666666,4.632625
2000-11-08,6399,15.3977378,4.794520548,7.492198324,0.389650339,6.6,3292.782649,23.208333333333332,3.5077916666666664
2000-11-09,6400,11.72181928,6.301369863,7.792843575,0.294867784,,3199.309998,17.5,3.2925416666666667
2000-11-10,6401,30.27219705,6.301369863,14.09173743,0.377843376,,2164.429426,31.833333333333332,3.952083333333333
2000-11-11,6402,24.817262,6.301369863,19.21970112,0.33756948,,1815.633775,18.25,4.798416666666666
2000-11-12,6403,15.58916235,6.301369863,22.08288268,0.621647962,,1584.607477,48.916666666666664,3.3234999999999997
2000-11-13,6404,6.332006285,6.301369863,10.72742179,0.359702214,,2674.147829,32.708333333333336,2.618375
2000-11-14,6405,5.54878846,6.301369863,7.920377095,0.177611165,,3176.173438,30.458333333333332,2.5011666666666668
2000-11-15,6406,17.06732532,6.301369863,7.438675978,0.291775602,6.4,3381.504692,23.25,3.0170833333333333
2000-11-16,6407,13.18246186,3.759178612,11.66953073,0.329550013,,2520.735519,27.375,2.389875
2000-11-17,6408,18.16828958,4.722837984,12.9136676,0.279936429,,2417.387766,17.541666666666668,2.1919999999999997
2000-11-18,6409,47.49629845,1.079743048,21.92296927,0.201486689,,1601.938403,11.958333333333334,6.060958333333333
2000-11-19,6410,33.14539516,4.251655648,36.78430726,0.325020972,,883.7140739,21.041666666666668,3.2505
2000-11-20,6411,16.35101268,2.297961145,19.18163966,0.011186165,,1835.551265,10.25,0.9024583333333333
2000-11-21,6412,33.08079806,3.473559758,17.86419553,0.156584236,,1970.840539,13.833333333333334,0.955625
2000-11-22,6413,20.46031618,0.605729934,28.87843575,0.185082126,,1143.991398,8.333333333333334,3.152416666666667
2000-11-23,6414,3.645457055,4.478113949,12.65206425,0.170386294,,2400.481989,13.958333333333334,3.2712916666666665
2000-11-24,6415,2.26476405,9.657540393,8.376662011,0.23205512,,3077.352757,17.375,3.6479583333333334
2000-11-25,6416,30.54282181,10.66275992,11.07326816,0.375856646,,2855.36955,13.166666666666666,4.515
2000-11-26,6417,26.57288176,5.16440803,27.60692179,0.417275232,,1124.751542,10.708333333333334,3.6214999999999997
2000-11-27,6418,23.7344857,3.84415969,13.90736313,0.183349725,,2339.769092,9.25,5.884166666666666
2000-11-28,6419,16.57931196,3.601185333,24.41038827,0.146069649,,1479.560284,2.9166666666666665,9.717916666666666
2000-11-29,6420,4.36421715,4.022402158,10.65439106,0.396651819,,2679.928362,11.083333333333334,7.027666666666666
2000-11-30,6421,5.83746908,6.849315068,7.38153352,0.240715116,,3294.487946,7.208333333333333,5.69125
2000-12-01,6422,13.71151352,6.849315068,9.918351955,0.287642866,,2818.296236,10.375,7.303166666666667
2000-12-02,6423,3.149097185,6.849315068,7.251913408,0.405273182,,3316.877755,15.541666666666666,5.212750000000001
2000-12-03,6424,2.274881015,6.849315068,5.942162011,0.29914437,,3660.284693,15.666666666666666,4.83575
2000-12-04,6425,20.42896782,6.849315068,10.15112011,0.284241175,,2758.385256,7.0,7.427
2000-12-05,6426,18.27509621,6.849315068,11.60499721,0.374847206,,2585.081586,7.291666666666667,7.949166666666667
2000-12-06,6427,10.60994563,6.849315068,10.82483799,0.368542497,7.0,2690.02845,16.875,5.574458333333333
