DBCODE,ENTITY,SITECODE,RELHUM_METHOD,HEIGHT,QC_LEVEL,PROBE_CODE,DATE,RELHUM_MEAN_DAY,RELHUM_MEAN_FLAG,RELHUM_MAX_DAY,RELHUM_MAX_FLAG,RELHUM_MAXTIME,RELHUM_MIN_DAY,RELHUM_MIN_FLAG,RELHUM_MINTIME,EVENT_CODE
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-04-29,62.1,A,88.8,A,0646,13.3,A,1252,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-04-30,67.6,A,93.4,A,0536,22.1,A,1404,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-05-01,64.9,A,96.9,A,2359,15.7,A,1331,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-05-02,91.2,A,98.3,A,0633,46.0,A,1148,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-05-03,84.1,A,98.4,A,0509,48.9,A,1611,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-05-04,87.9,A,98.0,A,2354,54.3,A,1253,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-05-05,94.8,A,98.3,A,0518,78.1,A,1249,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-05-06,94.0,A,98.3,A,0557,81.2,A,1331,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-05-07,83.2,A,97.9,A,0623,51.4,A,1328,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-05-08,95.9,A,97.5,A,2227,93.4,A,0030,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-05-09,95.6,A,97.7,A,0335,84.1,A,1142,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-05-10,97.4,A,98.2,A,2108,95.5,A,1328,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-05-11,94.0,A,98.3,A,0645,61.0,A,1428,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-05-12,97.3,A,98.5,A,0731,94.9,A,1603,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-05-13,97.1,A,98.2,A,2358,93.7,A,1323,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-05-14,97.8,A,98.4,A,0549,95.7,A,1209,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-05-15,95.2,A,98.8,A,0543,74.0,A,1527,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-05-16,95.6,A,98.2,A,0621,82.6,A,1531,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-05-17,96.7,A,98.2,A,0628,89.8,A,1324,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-05-18,86.9,A,99.0,A,0629,40.5,A,1307,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-05-19,93.6,A,98.7,A,0619,62.2,A,1332,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-05-20,96.7,A,98.3,A,0646,87.2,A,1157,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-05-21,96.4,A,98.4,A,0501,89.1,A,1402,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-05-22,88.0,A,98.4,A,0356,55.0,A,1103,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-05-23,90.0,A,97.3,A,0608,61.1,A,1513,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-05-24,96.9,A,98.2,A,0713,92.1,A,1040,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-05-25,94.5,A,98.4,A,0533,65.1,A,1302,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-05-26,91.3,A,98.4,A,0117,62.8,A,1234,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-05-27,85.1,A,97.7,A,0556,42.6,A,1221,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-05-28,77.4,A,96.2,A,0003,45.3,A,1040,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-05-29,96.9,A,98.3,A,2303,86.0,A,0001,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-05-30,93.5,A,98.6,A,0341,64.6,A,1400,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-05-31,77.1,A,98.2,A,0634,26.6,A,1342,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-06-01,77.7,A,98.0,A,0711,34.8,A,1233,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-06-02,73.4,A,95.3,A,0342,26.3,A,1041,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-06-03,89.8,A,97.3,A,2251,51.1,A,1027,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-06-04,90.4,A,98.0,A,0631,54.5,A,1609,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-06-05,76.7,A,97.3,A,0027,33.7,A,1341,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-06-06,70.7,A,97.5,A,0648,18.9,A,1324,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-06-07,86.0,A,96.8,A,2330,36.2,A,1011,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-06-08,93.0,A,98.0,A,2358,57.4,A,1102,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-06-09,81.6,A,98.5,A,0207,36.5,A,1322,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-06-10,95.6,A,97.8,A,0747,88.6,A,1557,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-06-11,84.6,A,98.2,A,0515,50.3,A,1304,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-06-12,78.3,A,96.8,A,0428,37.1,A,1050,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-06-13,80.8,A,96.9,A,0301,35.9,A,1511,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-06-14,73.7,A,96.2,A,0313,31.6,A,1358,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-06-15,86.6,A,96.2,A,1107,59.4,A,1447,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-06-16,88.8,A,97.3,A,0549,55.0,A,1640,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-06-17,76.1,A,97.8,A,0623,27.9,A,1301,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-06-18,75.4,A,95.4,A,2225,34.7,A,1145,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-06-19,82.3,A,96.5,A,0457,44.5,A,1556,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-06-20,73.5,A,97.5,A,0651,23.0,A,1330,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-06-21,72.9,A,96.6,A,0631,26.6,A,1645,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-06-22,79.4,A,96.1,A,0422,44.6,A,1338,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-06-23,85.2,A,95.8,A,2352,69.3,A,1528,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-06-24,95.0,A,97.2,A,0831,85.2,A,1527,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-06-25,96.4,A,98.1,A,2310,91.3,A,1059,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-06-26,95.6,A,98.3,A,0351,72.5,A,1600,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-06-27,81.6,A,98.6,A,0635,30.6,A,1252,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-06-28,76.0,A,98.1,A,0654,23.5,A,1350,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-06-29,77.1,A,97.2,A,0642,38.6,A,1302,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-06-30,85.9,A,97.3,A,2350,53.2,A,1200,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-07-01,89.5,A,98.2,A,0539,57.7,A,1333,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-07-02,92.0,A,97.9,A,0629,68.7,A,1300,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-07-03,90.9,A,97.6,A,0636,67.3,A,1623,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-07-04,82.9,A,95.6,A,2359,54.6,A,1329,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-07-05,80.2,A,95.9,A,0510,40.9,A,1323,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-07-06,75.6,A,97.5,A,0719,31.8,A,1331,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-07-07,77.4,A,96.4,A,0635,36.8,A,1257,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-07-08,75.0,A,96.0,A,0634,32.4,A,1150,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-07-09,73.5,A,95.6,A,0611,33.8,A,1539,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-07-10,82.3,A,94.4,A,0613,58.5,A,1347,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-07-11,77.0,A,95.6,A,0304,41.0,A,1323,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-07-12,71.5,A,94.9,A,0528,27.1,A,1040,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-07-13,71.9,A,94.5,A,0257,29.8,A,1257,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-07-14,73.2,A,94.5,A,0636,37.3,A,1535,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-07-15,68.9,A,96.1,A,0635,26.2,A,1338,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-07-16,65.5,A,93.0,A,0635,16.2,A,1305,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-07-17,62.9,A,89.3,A,0621,16.9,A,1354,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-07-18,69.7,A,93.6,A,0601,20.4,A,1148,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-07-19,73.7,A,92.8,A,2359,36.5,A,1313,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-07-20,74.2,A,96.0,A,0645,28.9,A,1326,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-07-21,70.6,A,94.4,A,0641,18.2,A,1346,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-07-22,72.8,A,94.3,A,0623,33.0,A,1300,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-07-23,75.8,A,94.8,A,0611,42.2,A,1336,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-07-24,73.6,A,95.3,A,0611,34.5,A,1251,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-07-25,66.9,A,94.7,A,0647,12.6,A,1308,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-07-26,59.6,A,83.2,A,0648,10.6,A,1403,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-07-27,59.6,A,87.5,A,0611,16.2,A,1211,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-07-28,51.6,A,80.4,A,0616,10.0,A,1201,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-07-29,79.9,A,97.3,A,2359,36.6,A,1059,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-07-30,87.7,A,97.7,A,0604,62.1,A,1440,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-07-31,86.2,A,96.4,A,0548,64.4,A,1133,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-08-01,79.0,A,96.8,A,0257,43.2,A,1330,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-08-02,70.1,A,97.1,A,0723,15.4,A,1344,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-08-03,66.9,A,91.3,A,0644,16.7,A,1338,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-08-04,68.9,A,92.9,A,0636,19.4,A,1408,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-08-05,67.5,A,90.1,A,0659,36.5,A,1110,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-08-06,72.4,A,93.3,A,0623,38.8,A,1626,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-08-07,72.8,A,94.1,A,0606,28.8,A,1241,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-08-08,70.5,A,94.1,A,0603,32.9,A,1349,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-08-09,70.5,A,91.3,A,0639,40.1,A,1111,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-08-10,68.7,A,93.6,A,0659,30.6,A,1245,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-08-11,67.6,A,90.7,A,0621,33.0,A,1101,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-08-12,63.7,A,89.0,A,0630,22.2,A,1341,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-08-13,65.7,A,90.3,A,0625,23.5,A,1304,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-08-14,67.5,A,92.3,A,0626,31.6,A,1108,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-08-15,79.3,A,93.9,A,0533,53.7,A,1058,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-08-16,73.0,A,90.9,A,2329,43.5,A,1354,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-08-17,70.9,A,94.9,A,0645,30.7,A,1342,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-08-18,70.9,A,93.5,A,0627,31.6,A,1104,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-08-19,69.3,A,93.2,A,0545,25.8,A,1403,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-08-20,80.7,A,97.9,A,0000,49.0,A,1112,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-08-21,86.5,A,98.1,A,0608,54.1,A,1627,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-08-22,76.5,A,97.3,A,0743,32.4,A,1301,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-08-23,86.4,A,94.9,A,2357,70.5,A,1551,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-08-24,77.8,A,96.8,A,0735,41.6,A,1100,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-08-25,75.7,A,95.4,A,0703,42.2,A,1527,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-08-26,73.8,A,93.6,A,0610,35.2,A,1107,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-08-27,62.7,A,94.5,A,0628,20.0,A,1250,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-08-28,51.7,A,72.9,A,0707,18.4,A,1229,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-08-29,58.6,A,83.9,A,0701,21.2,A,1417,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-08-30,58.5,A,80.9,A,2330,21.6,A,1237,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-08-31,39.2,A,75.8,A,0004,6.2,A,1446,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-09-01,44.0,A,65.8,A,2358,15.4,A,1210,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-09-02,57.5,A,81.7,A,0635,21.8,A,1406,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-09-03,60.6,A,80.6,A,2359,27.3,A,1048,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-09-04,65.1,A,89.7,A,0611,31.8,A,1321,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-09-05,60.0,A,86.5,A,0708,15.2,A,1229,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-09-06,55.4,A,82.3,A,0404,16.6,A,1332,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-09-07,60.8,A,91.0,A,2352,35.5,A,1033,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-09-08,83.0,A,93.3,A,0501,69.3,A,1202,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-09-09,78.0,A,92.3,A,0645,45.1,A,1506,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-09-10,73.4,A,95.4,A,0734,42.6,A,1414,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-09-11,69.3,A,91.9,A,0603,28.8,A,1331,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-09-12,68.4,A,91.4,A,0621,35.1,A,1435,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-09-13,65.2,A,89.6,A,0701,30.6,A,1327,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-09-14,64.3,A,87.3,A,0710,32.5,A,1550,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-09-15,57.3,A,81.8,A,0327,21.6,A,1328,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-09-16,61.6,A,86.6,A,0559,30.8,A,1306,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-09-17,68.2,A,90.7,A,0000,46.9,A,1029,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-09-18,96.9,A,98.3,A,2341,89.9,A,0002,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-09-19,96.4,A,98.6,A,0643,87.8,A,1348,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-09-20,87.3,A,98.5,A,0300,52.2,A,1450,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-09-21,75.0,A,97.2,A,0731,35.7,A,1350,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-09-22,69.3,A,92.4,A,0722,24.1,A,1415,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-09-23,76.3,A,95.0,A,0736,39.6,A,1313,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-09-24,81.8,A,97.3,A,2356,43.9,A,1258,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-09-25,97.4,A,98.2,A,2359,95.0,A,1351,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-09-26,92.8,A,99.2,A,0817,68.3,A,1609,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-09-27,79.5,A,97.3,A,0733,44.9,A,1456,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-09-28,81.5,A,96.5,A,0741,42.6,A,1326,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-09-29,87.0,A,97.9,A,0744,57.6,A,1404,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-09-30,75.8,A,92.9,A,0304,26.6,A,1338,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-10-01,92.0,A,97.9,A,0837,73.6,A,1349,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-10-02,96.6,A,98.2,A,0609,86.2,A,1221,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-10-03,97.7,A,98.5,A,0739,94.0,A,1411,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-10-04,96.9,A,98.7,A,0651,86.4,A,1258,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-10-05,94.8,A,98.7,A,0647,83.4,A,1234,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-10-06,79.7,A,96.1,A,0119,23.9,A,1402,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-10-07,79.4,A,96.3,A,2359,29.7,A,1230,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-10-08,96.9,A,98.3,A,2336,92.2,A,1308,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-10-09,97.8,A,98.5,A,2332,95.0,A,1317,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-10-10,95.4,A,98.6,A,0516,67.2,A,1358,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-10-11,93.8,A,97.9,A,0054,68.0,A,1409,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-10-12,92.8,A,97.4,A,2351,80.5,A,1438,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-10-13,98.0,A,98.6,A,2207,96.7,A,1129,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-10-14,98.3,A,98.8,A,0714,97.3,A,1625,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-10-15,97.9,A,99.1,A,2323,94.9,A,1534,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-10-16,96.8,A,99.1,A,0000,79.3,A,1416,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-10-17,95.0,A,98.7,A,0741,56.2,A,1312,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-10-18,91.3,A,98.8,A,0615,60.3,A,1253,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-10-19,70.4,A,97.0,A,0444,30.2,A,1313,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-10-20,60.2,A,79.1,A,2303,31.4,A,1255,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-10-21,64.9,A,84.1,A,0744,37.0,A,1521,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-10-22,74.6,A,89.0,A,2359,35.8,A,1218,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-10-23,70.9,A,91.2,A,0753,23.6,A,1303,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-10-24,83.1,A,98.4,A,2345,32.6,A,0104,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-10-25,96.6,A,98.7,A,0656,84.9,A,1335,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-10-26,96.8,A,98.7,A,0734,92.9,A,2218,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-10-27,92.9,A,98.1,A,2301,69.4,A,1140,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-10-28,97.5,A,98.9,A,2343,88.6,A,1438,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-10-29,96.7,A,99.1,A,0044,79.1,A,1412,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-10-30,93.2,A,98.2,A,0105,78.1,A,1301,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-10-31,93.9,A,98.6,A,2249,79.3,A,1020,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-11-01,98.0,A,98.9,A,0813,93.5,A,1228,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-11-02,96.7,A,99.0,A,0714,83.0,A,1229,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-11-03,98.3,A,98.9,A,2317,97.1,A,1102,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-11-04,98.2,A,99.1,A,0506,95.6,A,1225,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-11-05,98.8,A,99.1,A,0926,98.3,A,1455,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-11-06,98.8,A,99.5,A,2309,97.2,A,1132,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-11-07,99.4,A,99.6,A,0809,98.9,A,1615,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-11-08,99.2,A,99.7,A,0541,98.4,A,1206,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-11-09,99.0,A,99.7,A,0552,95.7,A,1355,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-11-10,99.4,A,99.7,A,2330,99.0,A,1242,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-11-11,99.0,A,99.8,A,0556,95.9,A,1426,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-11-12,98.6,A,99.6,A,0713,96.2,A,2206,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-11-13,92.2,A,97.0,A,0001,80.4,A,1322,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-11-14,91.5,A,98.4,A,2352,57.6,A,1152,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-11-15,98.9,A,99.2,A,1920,98.4,A,0002,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-11-16,99.0,A,99.3,A,2142,98.6,A,1504,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-11-17,99.2,A,99.4,A,2255,98.9,A,1827,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-11-18,99.1,A,99.5,A,0651,98.2,A,1538,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-11-19,99.0,A,99.5,A,0730,97.3,A,1339,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-11-20,99.4,A,99.6,A,2353,99.2,A,0000,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-11-21,99.7,A,100.0,A,2159,99.4,A,0018,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-11-22,99.9,A,100.0,A,0029,99.5,A,1240,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-11-23,99.8,A,100.0,A,0012,99.6,A,0153,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-11-24,99.6,A,100.0,A,0233,98.4,A,1326,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-11-25,87.8,A,99.9,A,0249,53.1,A,2044,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-11-26,98.7,A,99.4,A,2230,97.2,A,0001,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-11-27,98.9,A,99.5,A,0532,96.3,A,1405,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-11-28,97.8,A,99.5,A,0634,85.6,A,1248,"NA"
MS001,2,"H15MET","REL105",150,2D,"RELH1502",1998-11-29,99.3,A,99.7,A,2114,98.7,A,0000,"NA"
